 109.134605662 | 85.5 
 109.330301367 | 85.5 
 109.304904097 | 85.75 
 109.338810141 | 85.25 
 109.47604941 | 85.75 
 109.444075821 | 84.75 
 109.435824623 | 85.75 
 109.583575787 | 85.5 
 109.582866669 | 86.0 
 109.561399794 | 86.0 
 109.696263094 | 86.0 
 109.71940702 | 85.5 
 109.608330561 | 85.0 
 109.813660575 | 85.25 
 109.849119181 | 85.75 
 109.809212158 | 85.75 
 109.954852577 | 85.5 
 109.963105084 | 85.75 
 109.880516485 | 86.0 
 110.057107756 | 85.75 
 110.071936957 | 85.75 
 110.007398188 | 85.25 
 110.128417483 | 85.5 
 110.215332342 | 86.0 
 110.110428717 | 85.5 
 110.236545592 | 85.75 
 110.292319687 | 85.5 
 110.26549642 | 86.25 
 110.350351545 | 86.0 
 110.457971125 | 86.5 
 110.363763499 | 86.0 
 110.492662913 | 86.0 
 110.580619203 | 86.0 
 110.487891158 | 85.5 
 110.552116979 | 86.0 
 110.667159151 | 86.0 
 110.607831965 | 85.75 
 110.648071156 | 86.0 
 110.766986016 | 86.5 
 110.7329362 | 86.25 
 110.716169376 | 86.0 
 110.818706299 | 86.0 
 110.840761831 | 86.25 
 110.810580615 | 86.0 
 110.96839018 | 86.75 
 110.974645967 | 86.75 
 110.905446016 | 86.5 
 111.022499911 | 86.25 
 111.046298157 | 87.0 
 111.022112949 | 87.0 
 111.123176058 | 86.25 
 111.172322106 | 86.75 
 111.101183119 | 87.0 
 111.213148715 | 85.75 
 111.262231615 | 86.5 
 111.223532815 | 86.0 
 111.358335616 | 86.25 
 111.34975709 | 87.25 
 111.31944218 | 87.0 
 111.378911268 | 86.5 
 111.455925988 | 87.0 
 111.374525225 | 86.75 
 111.45857058 | 87.0 
 111.533329544 | 86.75 
 111.481855976 | 86.75 
 111.56712967 | 86.25 
 111.636343615 | 87.0 
 111.598865985 | 86.5 
 111.634988994 | 87.0 
 111.723943605 | 87.0 
 111.680852889 | 87.75 
 111.696463532 | 87.5 
 111.805546588 | 87.5 
 111.74348943 | 88.25 
 111.812384559 | 88.0 
 111.873281836 | 88.0 
 111.914891327 | 88.0 
 111.862379592 | 87.75 
 111.956694883 | 87.25 
 111.976693686 | 87.5 
 111.933470619 | 87.75 
 112.026497689 | 87.25 
 112.064109246 | 86.75 
 111.997466766 | 87.25 
 112.093850423 | 86.75 
 112.13210791 | 87.0 
 112.109011431 | 86.75 
 112.203011247 | 87.75 
 112.21314042 | 86.75 
 112.175656183 | 87.25 
 112.253334839 | 87.0 
 112.271464425 | 87.25 
 112.247399195 | 87.0 
 112.295981463 | 87.0 
 112.359920182 | 87.5 
 112.309272355 | 87.5 
 112.379082686 | 87.75 
 112.432506015 | 87.75 
 112.39650324 | 87.5 
 112.417795156 | 87.5 
 112.455217646 | 87.25 
 112.475993765 | 87.75 
 112.496899061 | 87.0 
 112.536129114 | 87.25 
 112.526644173 | 87.25 
 112.569294361 | 87.5 
 112.593297434 | 87.25 
 112.605234512 | 87.25 
 112.604911887 | 87.25 
 112.699893855 | 85.5 
 112.65543524 | 87.0 
 112.622011019 | 87.0 
 112.701313443 | 87.25 
 112.72428505 | 87.5 
 112.716864429 | 87.25 
 112.765711782 | 87.25 
 112.780424205 | 87.75 
 112.790619695 | 86.75 
 112.828820802 | 87.75 
 112.807719798 | 87.75 
 112.83946815 | 88.0 
 112.911419315 | 86.75 
 112.840371563 | 87.75 
 112.884316448 | 88.0 
 112.938651469 | 87.25 
 112.927681143 | 87.75 
 112.973046908 | 87.75 
 113.056939738 | 88.25 
 113.00679738 | 88.0 
 113.054164787 | 86.5 
 113.104824149 | 87.25 
 113.09030387 | 87.75 
 113.082043473 | 88.5 
 113.1500633 | 87.0 
 113.12199043 | 88.25 
 113.13102535 | 87.75 
 113.183815599 | 86.25 
 113.176264864 | 88.0 
 113.213244274 | 87.75 
 113.237897447 | 87.75 
 113.263647949 | 87.75 
 113.236025865 | 89.0 
 113.31243893 | 87.0 
 113.281847674 | 87.5 
 113.286171737 | 89.5 
 113.323410547 | 87.0 
 113.302564506 | 87.5 
 113.337028311 | 88.0 
 113.352001463 | 87.75 
 113.37342868 | 86.75 
 113.382141594 | 87.25 
 113.403181764 | 86.25 
 113.434290484 | 87.5 
 113.426803711 | 87.75 
 113.458880782 | 87.25 
 113.494185285 | 89.5 
 113.481986794 | 87.75 
 113.457977198 | 86.5 
 113.514193491 | 87.0 
 113.50851373 | 86.25 
 113.527102076 | 88.25 
 113.563827279 | 89.25 
 113.560019199 | 88.25 
 113.573121597 | 88.75 
 113.607588253 | 89.0 
 113.61113821 | 88.75 
 113.623918088 | 89.0 
 113.648574357 | 89.0 
 113.645411631 | 89.0 
 113.656707094 | 89.0 
 113.669874425 | 89.0 
 113.658062552 | 89.5 
 113.726481643 | 89.5 
 113.735776422 | 89.5 
 113.767275594 | 89.75 
 113.748040408 | 89.0 
 113.777861449 | 89.5 
 113.790641978 | 89.25 
 113.808005505 | 89.25 
 113.794837617 | 89.5 
 113.836407011 | 89.0 
 113.78483264 | 89.5 
 113.865389711 | 89.5 
 113.842087341 | -1240.0 
 113.871392841 | 90.0 
 113.843313778 | 89.75 
 113.887723994 | 89.75 
 113.897793836 | 90.0 
 113.913931468 | 90.0 
 113.924711451 | 90.0 
 113.943431265 | 89.75 
 113.960472845 | 89.75 
 113.969510083 | 90.0 
 113.956857957 | 89.5 
 113.970930222 | 89.5 
 113.996880154 | 89.25 
 113.951435633 | 89.75 
 113.996428288 | 90.0 
 114.022313869 | 89.5 
 114.030382983 | 89.0 
 114.049942596 | 89.5 
 114.04555297 | 89.75 
 114.057366243 | 89.75 
 114.080863808 | 89.75 
 114.075441278 | 89.25 
 114.102360356 | 89.75 
 114.062014099 | 89.75 
 114.142642554 | 89.0 
 114.096679573 | 89.0 
 114.119854647 | 89.5 
 114.142577999 | 89.0 
 114.137413587 | 89.0 
 114.150324633 | 89.25 
 114.167560958 | 89.0 
 114.201000979 | 89.25 
 114.166269844 | 89.25 
 114.216171758 | 89.0 
 114.210490777 | 90.0 
 114.211652795 | 89.0 
 114.211459125 | 89.5 
 114.24044515 | 89.75 
 114.184151814 | 89.75 
 114.25025785 | 89.75 
 114.290606429 | 89.75 
 114.243221108 | 89.25 
 114.280212587 | 89.25 
 114.296029316 | 89.75 
 114.272723877 | 89.25 
 114.328244032 | 89.75 
 114.335151838 | 89.75 
 114.38602473 | 89.75 
 114.326823737 | 89.5 
 114.367560619 | 89.5 
 114.38647665 | 89.25 
 114.409330976 | 88.75 
 114.481510378 | 89.25 
 114.638076722 | 89.25 
 115.33312813 | 88.75 
 115.71558567 | 89.25 
 116.027552269 | 89.0 
 117.728455552 | 89.5 
 118.13407402 | 90.0 
 116.759337382 | 89.75 
 116.85424631 | 89.0 
 115.462094372 | 89.0 
 115.574080206 | 89.25 
 115.622518173 | 89.75 
 115.579246888 | 89.75 
 115.111178615 | 89.75 
 115.557546877 | 89.25 
 115.826288421 | 89.25 
 115.989507543 | 88.75 
 115.835847527 | 89.5 
 114.770954165 | 89.5 
 114.418627697 | 89.25 
 114.262200977 | 90.25 
 114.22688818 | 89.25 
 114.187702397 | 88.75 
 114.105717187 | 89.75 
 114.019408993 | 89.25 
 114.049555276 | 89.25 
 114.136251595 | 89.5 
 114.140124902 | 89.75 
 114.127343007 | 89.5 
 114.12856955 | 89.0 
 114.217721118 | 89.0 
 114.217914788 | 88.75 
 114.303324404 | 88.5 
 114.383313211 | 89.75 
 114.377631939 | 89.75 
 114.47189067 | 89.0 
 114.563892394 | 88.75 
 114.714264294 | 89.5 
 114.935993146 | 89.25 
 114.908808922 | 89.5 
 114.44974608 | 89.75 
 114.395192264 | 89.5 
 114.449616957 | 89.0 
 114.521797248 | 89.5 
 114.528511775 | 89.5 
 114.563053068 | 88.75 
 114.507335238 | 89.75 
 114.538583591 | 89.5 
 114.528188961 | 88.75 
 114.517729801 | 89.75 
 114.558275372 | 89.75 
 114.637431072 | 89.25 
 114.683207959 | 89.5 
 114.748420147 | 88.5 
 114.848823632 | 90.0 
 115.282046764 | 89.5 
 116.427274742 | 89.25 
 119.498849856 | 89.25 
 118.561785921 | 89.75 
 118.012434895 | 89.5 
 116.969639641 | 88.75 
 116.342390994 | 89.5 
 115.829582434 | 89.0 
 115.406038315 | 90.25 
 115.153475076 | 89.75 
 115.207718667 | 89.75 
 115.389505836 | 89.0 
 115.881899561 | 89.5 
 116.207317977 | 89.5 
 115.937511647 | 89.25 
 116.056877369 | 89.75 
 116.19827455 | 88.5 
 116.298399599 | 89.75 
 116.619918646 | 89.25 
 117.072308242 | 88.5 
 117.958984917 | 89.5 
 119.268276405 | 89.75 
 119.19017221 | 89.75 
 120.238915737 | 89.5 
 119.452100193 | 89.25 
 119.575603521 | 89.25 
 120.334637317 | 89.5 
 120.876681391 | 88.75 
 120.463542503 | 88.5 
 119.924153824 | 89.5 
 120.155485029 | 88.75 
 119.581164514 | 89.25 
 119.67997071 | 89.25 
 119.714437187 | 89.5 
 119.194051513 | 89.0 
 118.925937848 | 87.75 
 118.772656807 | 88.75 
 118.078747693 | 89.5 
 118.435606054 | 89.0 
 118.28454569 | 89.0 
 117.942439514 | 89.75 
 110.277811883 | 89.5 
 111.707687759 | 89.0 
 110.397229142 | 89.5 
 111.668596652 | 89.25 
 111.271648393 | 88.75 
 112.18772077 | 88.75 
 110.33842269 | 89.0 
 110.501368159 | 88.5 
 110.907122792 | 89.0 
 111.237012845 | 90.0 
 111.491595899 | 90.0 
 111.780001088 | 89.75 
 112.073721875 | 87.25 
 112.205527408 | 87.0 
 112.373340375 | 87.0 
 112.653628517 | 86.75 
 112.658984164 | 87.5 
 112.83708056 | 87.0 
 113.062296046 | 87.0 
 113.104630545 | 86.75 
 113.192269863 | 87.0 
 113.372266959 | 86.75 
 113.383303317 | 87.25 
 113.492119929 | 87.75 
 113.577575133 | 87.75 
 113.60248923 | 87.25 
 113.637343468 | 89.0 
 113.697112895 | 87.0 
 113.714411379 | 87.0 
 113.71738053 | 87.0 
 113.755076084 | 86.75 
 113.79871052 | 88.75 
 113.793740296 | 89.75 
 113.841570947 | 89.75 
 113.863582319 | 90.0 
 113.889208648 | 89.5 
 113.967444426 | 90.0 
 113.954469551 | 89.5 
 113.968929117 | 88.5 
 114.042196201 | 88.25 
 114.062530528 | 88.75 
 114.07143894 | 88.25 
 114.088739404 | 89.0 
 114.132636513 | 88.5 
 114.154068845 | 88.5 
 114.173241864 | 88.25 
 114.146967756 | 88.75 
 114.152777737 | 88.25 
 114.236765396 | 88.5 
 114.22979324 | 89.25 
 114.259037658 | 89.0 
 114.285441783 | 89.5 
 114.323402121 | 89.0 
 114.325855355 | 89.0 
 114.343931875 | 89.75 
 114.356779176 | 89.25 
 114.368593574 | 89.25 
 114.421403806 | 89.5 
 114.379697855 | 89.25 
 114.461883621 | 89.5 
 114.469437326 | 89.5 
 114.408620811 | 89.75 
 114.486804457 | 89.5 
 114.51966668 | 89.5 
 114.484996722 | 90.0 
 114.479896331 | 89.75 
 114.517019613 | 89.25 
 114.500427068 | 89.25 
 114.500427068 | 89.0 
 114.505204679 | 89.75 
 114.487772888 | 89.75 
 114.515857486 | 89.75 
 114.500814441 | 89.0 
 114.539293784 | 89.5 
 114.538519028 | 89.0 
 114.547170484 | 89.5 
 114.54026223 | 89.5 
 114.54026223 | 89.75 
 114.533870494 | 88.75 
 114.584100838 | 89.5 
 114.570800698 | 90.0 
 114.580033314 | 89.25 
 114.521990936 | 89.5 
 114.590363545 | 90.0 
 114.592171338 | 90.5 
 114.608570656 | 90.25 
 114.612573651 | 90.25 
 114.592687851 | 89.75 
 114.650796049 | 89.75 
 114.625292879 | 89.75 
 114.61683491 | 89.25 
 114.627358952 | 89.5 
 114.630587192 | 90.0 
 114.643887576 | 89.75 
 114.647374093 | 89.75 
 114.667712185 | 90.25 
 114.678042693 | 89.5 
 114.714974526 | 90.5 
 114.712779265 | 90.25 
 114.686242557 | 90.0 
 114.67610572 | 90.0 
 114.705612396 | 90.25 
 114.73279493 | 90.5 
 114.7508737 | 90.5 
 114.759913122 | 90.25 
 114.797297857 | 90.5 
 114.745772894 | 90.5 
 114.747903609 | 90.5 
 114.763399764 | 90.5 
 114.805433452 | 90.25 
 114.758880044 | 90.5 
 114.787548084 | 90.25 
 114.769856516 | 90.5 
 114.765917896 | 90.5 
 114.783157467 | 90.0 
 114.794715133 | 90.25 
 114.778250314 | 90.5 
 114.798008106 | 90.5 
 114.771599842 | 90.25 
 114.793230067 | 90.25 
 114.769275408 | 90.5 
 114.833714486 | 90.25 
 114.762043847 | 90.0 
 114.821510996 | 90.0 
 114.817959724 | 90.75 
 114.818863684 | 90.5 
 114.832616816 | 90.25 
 114.844303795 | 90.5 
 114.823900035 | 90.5 
 114.874780533 | 90.0 
 114.879429552 | 91.25 
 114.847919664 | 89.25 
 114.841139912 | 89.5 
 114.880333529 | 90.5 
 114.889502449 | 89.25 
 114.890535569 | 89.25 
 114.923853845 | 89.25 
 114.942127385 | 91.0 
 114.942062814 | 90.5 
 114.948390777 | 91.0 
 114.994817739 | 90.25 
 114.998175487 | 91.25 
 115.018192899 | 91.0 
 115.027103915 | 91.25 
 114.992234859 | 91.25 
 115.008119605 | 90.75 
 115.026135326 | 90.75 
 115.008119605 | 90.5 
 115.056613759 | 91.0 
 115.028589087 | 90.25 
 115.051964488 | 90.5 
 115.021808961 | 90.5 
 115.047960955 | 90.75 
 115.009217334 | 90.5 
 115.056936626 | 90.5 
 115.051189611 | 90.5 
 115.04253682 | 90.5 
 115.011089932 | 90.75 
 115.046798639 | 90.5 
 114.993138867 | 90.75 
 115.038727017 | 90.0 
 115.051060464 | 90.5 
 115.04253682 | 90.5 
 115.017611747 | 90.5 
 115.022583832 | 90.75 
 115.023100412 | 90.5 
 115.05997157 | 90.5 
 115.091677224 | 90.75 
 115.033367471 | 90.0 
 115.065524881 | 90.25 
 115.026135326 | 90.25 
 115.033754907 | 90.5 
 115.072692539 | 90.25 
 115.062167064 | 90.75 
 115.028137078 | 90.25 
 115.04447401 | 90.25 
 115.086705034 | 90.75 
 115.040728777 | 90.75 
 115.056807479 | 90.25 
 115.053772537 | 90.5 
 115.036273248 | 90.0 
 115.066106042 | 90.25 
 115.057969798 | 90.25 
 115.046282055 | 90.25 
 115.060811024 | 90.25 
 115.092322964 | 90.5 
 115.077148119 | 90.5 
 115.070819906 | 90.25 
 115.079860214 | 90.0 
 115.072111377 | 90.5 
 115.083282622 | 90.75 
 115.092968704 | 90.25 
 115.013285393 | 90.0 
 115.048348393 | 89.75 
 115.041826518 | 90.5 
 115.033625762 | 90.25 
 115.062296211 | 90.5 
 115.077535561 | 90.25 
 115.11582797 | 90.25 
 115.085026115 | 90.0 
 115.09012745 | 90.25 
 115.095228793 | 90.25 
 115.08780279 | 90.25 
 115.136685575 | 90.75 
 115.084380377 | 90.0 
 115.054418269 | 90.75 
 115.110468297 | 90.75 
 115.077600134 | 90.5 
 115.069399289 | 90.25 
 115.123060313 | 91.0 
 115.108724791 | 91.0 
 115.11699031 | 90.5 
 115.146759265 | 91.25 
 115.246012601 | 90.5 
 115.23464707 | 91.0 
 115.239748638 | 90.0 
 115.269518712 | 91.0 
 115.203973247 | 91.0 
 115.207266633 | 90.75 
 115.214757484 | 90.25 
 115.147146715 | 90.75 
 115.195061748 | 91.25 
 115.194480565 | 90.75 
 115.226768713 | 90.25 
 115.174591224 | 90.75 
 115.212303583 | 91.0 
 115.171814475 | 90.25 
 115.139591444 | 86.5 
 115.206943752 | 90.25 
 115.168262823 | 91.25 
 115.192995317 | 91.0 
 115.153410501 | 90.0 
 115.178724064 | 90.5 
 115.167746219 | 90.25 
 115.210237141 | 90.5 
 115.163613393 | 90.25 
 115.211851549 | 90.25 
 115.213659686 | 90.75 
 115.166842163 | 90.5 
 115.161676132 | 90.25 
 115.13216534 | 90.75 
 115.164000845 | 90.75 
 115.117184033 | 90.25 
 115.190218553 | 90.75 
 115.128678305 | 90.75 
 115.135523228 | 90.0 
 115.166583861 | 90.5 
 115.139914319 | 90.5 
 115.203392062 | 90.5 
 115.164129996 | 90.0 
 115.159028545 | 90.25 
 115.166390135 | 90.25 
 115.205716804 | 90.25 
 115.135071205 | 90.25 
 115.149665143 | 90.25 
 115.156897561 | 90.5 
 115.136943875 | 90.0 
 115.179628123 | 90.0 
 115.217986305 | 90.0 
 115.194222261 | 90.0 
 115.155606057 | 90.25 
 115.188862459 | 90.0 
 115.194286837 | 90.25 
 115.150310894 | 90.25 
 115.191639223 | 90.5 
 115.206104261 | 90.0 
 115.115375949 | 90.25 
 115.161353256 | 90.5 
 115.147921616 | 90.75 
 115.127193088 | 90.5 
 115.165292353 | 89.75 
 115.17058754 | 90.25 
 115.192995317 | 90.25 
 115.197321909 | 90.0 
 115.17788458 | 90.0 
 115.178659488 | 90.75 
 115.156187234 | 90.5 
 115.191510071 | 90.25 
 115.139914319 | 90.5 
 115.190864312 | 90.75 
 115.167939945 | 90.0 
 115.156768411 | 90.5 
 115.168133672 | 90.5 
 115.166002682 | 90.5 
 115.157285013 | 90.0 
 115.177820005 | 90.75 
 115.170716691 | 90.75 
 115.1773034 | 90.25 
 115.189572794 | 90.0 
 115.17581816 | 90.5 
 115.164517448 | 90.5 
 115.18253403 | 91.0 
 115.235874028 | 90.75 
 115.118475522 | 90.5 
 115.234969953 | 90.75 
 115.218632069 | 90.75 
 115.176528492 | 90.25 
 115.200679864 | 90.25 
 115.192026678 | 91.0 
 115.186344001 | 90.75 
 115.181500819 | 90.75 
 115.195901236 | 91.25 
 115.17833661 | 90.75 
 115.14501574 | 90.5 
 115.224702262 | 90.75 
 115.180403032 | 90.75 
 115.172072777 | 91.0 
 115.207654091 | 90.5 
 115.201325625 | 91.0 
 115.16787537 | 90.25 
 115.216049012 | 90.25 
 115.164840325 | 90.25 
 115.188152125 | 90.75 
 115.194932596 | 90.0 
 115.19247871 | 90.5 
 115.179951002 | 90.5 
 115.224895992 | 90.5 
 115.187441791 | 90.0 
 115.16006175 | 90.25 
 115.199646647 | 90.0 
 115.193576501 | 90.25 
 115.186925184 | 90.5 
 115.234001302 | 90.75 
 115.226574983 | 90.5 
 115.213465957 | 90.25 
 115.256926132 | 90.5 
 115.232903497 | 90.25 
 115.223733613 | 90.5 
 115.204166976 | 90.75 
 115.16477575 | 90.0 
 115.21094748 | 90.25 
 115.176463916 | 90.25 
 115.197515637 | 90.0 
 115.182340303 | 90.0 
 115.215274096 | 90.25 
 115.198225973 | 90.0 
 115.17187905 | 90.5 
 115.187441791 | 90.25 
 115.187441791 | 90.5 
 115.19861343 | 90.75 
 115.178207459 | 90.25 
 115.239167447 | 90.75 
 115.132552788 | 90.5 
 115.227931092 | 91.25 
 115.264158787 | 91.0 
 115.186021122 | 91.0 
 115.194222261 | 90.75 
 115.217921729 | 91.0 
 115.198742582 | 91.0 
 115.228447705 | 90.75 
 115.242654599 | 90.5 
 115.161740708 | 90.5 
 115.200679864 | 91.0 
 115.260348726 | 90.75 
 115.16987721 | 91.0 
 115.234905377 | 91.0 
 115.256926132 | 91.0 
 115.219277834 | 91.0 
 115.220698517 | 91.0 
 115.241363061 | 91.25 
 115.217146811 | 90.25 
 115.213143075 | 91.0 
 115.241427638 | 91.25 
 115.206879176 | 90.5 
 115.202100539 | 91.0 
 115.214176297 | 91.0 
 115.213788839 | 90.75 
 115.211722396 | 91.0 
 115.240458984 | 91.0 
 115.193318197 | 91.0 
 115.218244611 | 91.0 
 115.241427638 | 91.0 
 115.208751887 | 91.0 
 115.18621485 | 91.0 
 115.245431408 | 90.75 
 115.180209305 | 90.75 
 115.215661554 | 91.0 
 115.228641435 | 91.0 
 115.240006946 | 91.0 
 115.178594913 | 91.0 
 115.218115458 | 90.75 
 115.192543286 | 90.75 
 115.214370026 | 91.0 
 115.211786972 | 91.0 
 115.194997172 | 90.75 
 115.211851549 | 90.75 
 115.227543632 | 90.5 
 115.174074619 | 90.75 
 115.219988175 | 90.75 
 115.211722396 | 91.0 
 115.18376097 | 91.0 
 115.273328785 | 91.0 
 115.236003182 | 91.0 
 115.204166976 | 91.0 
 115.222571236 | 90.75 
 115.255828319 | 90.75 
 115.21572613 | 91.0 
 115.209785107 | 90.75 
 115.180855062 | 90.0 
 115.207847819 | 91.25 
 115.200098679 | 90.75 
 115.275782732 | 91.0 
 115.174074619 | 91.0 
 115.228447705 | 91.0 
 115.249822646 | 90.25 
 115.249564338 | 91.25 
 115.20442528 | 91.0 
 115.246787525 | 91.0 
 115.214370026 | 90.75 
 115.243946138 | 90.75 
 115.240523561 | 90.75 
 115.205329347 | 91.0 
 115.189831097 | 91.0 
 115.214111721 | 90.75 
 115.197386485 | 91.25 
 115.185375364 | 91.0 
 115.26215689 | 90.75 
 115.227479056 | -1993.25 
 115.258734294 | 91.0 
 115.265256603 | 91.0 
 115.212626465 | 91.25 
 115.233549265 | 91.0 
 115.213724263 | 90.75 
 115.197386485 | 91.0 
 115.210043412 | 90.75 
 115.237488449 | 91.0 
 115.179176094 | 90.75 
 115.234517916 | 91.0 
 115.274943223 | 91.0 
 115.203456638 | 90.75 
 115.233678418 | 90.5 
 115.225993794 | 91.0 
 115.236132336 | 90.75 
 115.209785107 | 91.0 
 115.246141755 | 91.0 
 115.230772466 | 91.0 
 115.232128576 | 91.0 
 115.243429522 | 91.25 
 115.203844095 | 90.75 
 115.210495446 | 90.75 
 115.225218875 | 91.0 
 115.218309187 | 90.5 
 115.211528667 | 91.0 
 115.236390643 | 91.0 
 115.234453339 | 91.0 
 115.213401381 | 90.75 
 115.243300368 | 91.25 
 115.266677305 | 90.75 
 115.223475307 | 91.0 
 115.285727695 | 90.75 
 115.223927343 | 90.75 
 115.178207459 | 91.25 
 115.236132336 | 90.75 
 115.229997545 | 91.0 
 115.253116078 | 91.25 
 115.259702953 | 91.0 
 115.24200883 | 91.0 
 115.201196473 | 91.25 
 115.264869138 | 91.0 
 115.215274096 | 91.25 
 115.224637685 | 90.75 
 115.176334765 | 91.0 
 115.23225773 | 91.0 
 115.184923334 | 90.25 
 115.216307318 | 91.25 
 115.197967669 | 91.0 
 115.217340541 | 91.0 
 115.215855283 | 91.0 
 115.222571236 | 90.75 
 115.198225973 | 90.75 
 115.222183776 | 90.5 
 115.230643312 | 91.0 
 115.193318197 | 91.0 
 115.253891004 | 91.0 
 115.225089721 | 91.0 
 115.179046942 | 90.25 
 115.244075292 | -1342.5 
 115.238521678 | 91.0 
 115.206362566 | 91.0 
 115.228899742 | 91.0 
 115.244785638 | 91.0 
 115.224379379 | 90.75 
 115.218567493 | 91.0 
 115.242719176 | 91.0 
 115.186279426 | 90.5 
 115.221150552 | 90.75 
 115.227931092 | 90.0 
 115.248724836 | 91.0 
 115.167617068 | 91.0 
 115.224766838 | 91.0 
 115.248531105 | 91.0 
 115.208041548 | 90.75 
 115.219729869 | 91.0 
 115.218180034 | 90.75 
 115.186085698 | 90.5 
 115.240523561 | 90.75 
 115.221408858 | 90.5 
 115.202681724 | 90.25 
 115.193899381 | 90.25 
 115.235421991 | 90.5 
 115.144305415 | 90.0 
 115.223539884 | 90.0 
 115.239038293 | 90.25 
 115.209655955 | 90.5 
 115.243171215 | 90.25 
 115.263577591 | 90.0 
 115.181242516 | 90.0 
 115.236778104 | 90.0 
 115.223475307 | 90.75 
 115.207718667 | 90.0 
 115.160320051 | 90.5 
 115.201713082 | 90.75 
 115.249241453 | 90.75 
 115.150827495 | 90.75 
 115.226704136 | 91.25 
 115.223023271 | 91.0 
 115.188345852 | 91.0 
 115.219213258 | 91.0 
 115.245431408 | 91.0 
 115.194738868 | 91.0 
 115.20578138 | 91.0 
 115.230772466 | 91.0 
 115.163548817 | 90.75 
 115.210301717 | 90.75 
 115.2262521 | 91.0 
 115.179628123 | 91.0 
 115.252147421 | 91.0 
